student_term_id,student_id,term_id,program_id,credits_attempted,credits_earned,cumulative_credits,cumulative_gpa,enrollment_intensity
T0004023,STU01248,2025SP,P006,12,12,37.0,3.89,Full Time
T0004024,STU01249,2023SP,P006,7,4,4.0,1.14,Part Time
T0004025,STU01250,2025SP,P008,10,4,4.0,1.2,Part Time
T0004026,STU01250,2025SU,P008,6,3,7.0,1.31,Part Time
T0004027,STU01250,2025FA,P008,6,6,13.0,1.64,Part Time
T0004028,STU01250,2026SP,P008,9,6,19.0,1.65,Part Time
T0004029,STU01251,2023FA,P008,7,7,7.0,4.0,Part Time
T0004030,STU01251,2024SP,P008,15,15,22.0,3.86,Full Time
T0004031,STU01252,2023FA,P004,13,13,13.0,3.85,Full Time
T0004032,STU01252,2024SP,P004,9,9,22.0,3.77,Part Time
T0004033,STU01252,2024SU,P004,9,9,31.0,3.65,Part Time
T0004034,STU01253,2023SP,P002,13,10,10.0,2.38,Full Time
T0004035,STU01253,2023FA,P002,15,15,25.0,2.82,Full Time
T0004036,STU01254,2025FA,P005,7,7,7.0,3.57,Part Time
T0004037,STU01254,2026SP,P005,6,6,13.0,3.31,Part Time
T0004038,STU01255,2024FA,P005,7,7,7.0,2.57,Part Time
T0004039,STU01255,2025SP,P005,6,6,13.0,2.77,Part Time
T0004040,STU01255,2025FA,P005,12,12,25.0,3.12,Full Time
T0004041,STU01255,2026SP,P005,9,9,34.0,3.0,Part Time
T0004042,STU01256,2023SP,P007,7,1,1.0,3.0,Part Time
T0004043,STU01256,2023SU,P007,15,9,10.0,2.44,Full Time
T0004044,STU01256,2023FA,P007,15,6,16.0,1.94,Full Time
T0004045,STU01256,2024SP,P007,10,7,23.0,1.88,Part Time
T0004046,STU01256,2024FA,P007,16,16,39.0,2.02,Full Time
T0004047,STU01257,2025SP,P007,10,7,7.0,2.4,Part Time
T0004048,STU01257,2025FA,P007,15,15,22.0,2.64,Full Time
T0004049,STU01257,2026SP,P007,9,9,31.0,2.74,Part Time
T0004050,STU01258,2024FA,P007,10,10,10.0,3.4,Part Time
T0004051,STU01258,2025SP,P007,9,6,16.0,2.74,Part Time
T0004052,STU01258,2025FA,P007,12,9,25.0,2.5,Full Time
T0004053,STU01258,2026SP,P007,7,7,32.0,2.4,Part Time
T0004054,STU01259,2023FA,P005,7,7,7.0,3.57,Part Time
T0004055,STU01259,2024SP,P005,6,6,13.0,3.31,Part Time
T0004056,STU01260,2025SP,P005,10,10,10.0,4.0,Part Time
T0004057,STU01260,2025SU,P005,15,15,25.0,3.64,Full Time
T0004058,STU01260,2025FA,P005,12,12,37.0,3.59,Full Time
T0004059,STU01260,2026SP,P005,11,11,48.0,3.6,Part Time
T0004060,STU01261,2022FA,P001,7,7,7.0,3.57,Part Time
T0004061,STU01261,2023SP,P001,6,6,13.0,3.77,Part Time
T0004062,STU01261,2023SU,P001,9,9,22.0,3.59,Part Time
T0004063,STU01261,2023FA,P001,6,6,28.0,3.57,Part Time
T0004064,STU01261,2024SP,P005,9,9,37.0,3.59,Part Time
T0004065,STU01262,2025FA,P005,7,7,7.0,4.0,Part Time
T0004066,STU01262,2026SP,P005,6,6,13.0,3.77,Part Time
T0004067,STU01263,2024FA,P005,10,10,10.0,3.0,Part Time
T0004068,STU01263,2025SP,P005,15,6,16.0,1.8,Full Time
T0004069,STU01263,2025FA,P005,12,6,22.0,1.95,Full Time
T0004070,STU01263,2026SP,P005,10,10,32.0,2.23,Part Time
T0004071,STU01264,2025FA,P002,7,3,3.0,1.29,Part Time
T0004072,STU01264,2026SP,P002,6,6,9.0,1.62,Part Time
T0004073,STU01265,2024FA,P006,14,14,14.0,2.71,Full Time
T0004074,STU01265,2025SP,P006,9,9,23.0,2.83,Part Time
T0004075,STU01265,2025SU,P006,9,9,32.0,2.97,Part Time
T0004076,STU01266,2023FA,P002,10,4,4.0,1.4,Part Time
T0004077,STU01266,2024SP,P002,9,3,7.0,1.25,Part Time
T0004078,STU01266,2024SU,P002,12,6,13.0,1.25,Full Time
T0004079,STU01267,2024FA,P004,13,3,3.0,1.23,Full Time
T0004080,STU01267,2025SP,P004,6,6,9.0,1.79,Part Time
T0004081,STU01267,2025SU,P004,6,3,12.0,1.72,Part Time
T0004082,STU01267,2025FA,P004,12,6,18.0,1.73,Full Time
T0004083,STU01268,2024SP,P006,13,13,13.0,3.77,Full Time
T0004084,STU01268,2024FA,P006,15,15,28.0,3.57,Full Time
T0004085,STU01268,2025SP,P003,15,15,43.0,3.72,Full Time
T0004086,STU01269,2025FA,P002,10,7,7.0,2.86,Part Time
T0004087,STU01269,2026SP,P002,9,9,16.0,2.38,Part Time
T0004088,STU01270,2025FA,P007,10,0,0.0,0.4,Part Time
T0004089,STU01271,2025FA,P003,7,0,0.0,0.0,Part Time
T0004090,STU01272,2023FA,P006,7,7,7.0,2.57,Part Time
T0004091,STU01273,2025FA,P006,7,4,4.0,2.57,Part Time
T0004092,STU01273,2026SP,P006,6,6,10.0,2.77,Part Time
T0004093,STU01274,2023FA,P002,7,7,7.0,3.14,Part Time
T0004094,STU01274,2024SP,P002,13,13,20.0,2.85,Full Time
T0004095,STU01274,2024FA,P002,12,12,32.0,3.0,Full Time
T0004096,STU01274,2025SP,P002,13,13,45.0,2.98,Full Time
T0004097,STU01275,2025FA,P006,10,4,4.0,1.5,Part Time
T0004098,STU01275,2026SP,P006,13,13,17.0,2.17,Full Time
T0004099,STU01276,2022FA,P007,7,7,7.0,2.71,Part Time
T0004100,STU01276,2023SP,P007,12,12,19.0,3.37,Full Time
T0004101,STU01277,2024SP,P005,14,14,14.0,3.79,Full Time
T0004102,STU01277,2024FA,P005,9,9,23.0,3.87,Part Time
T0004103,STU01277,2025SP,P005,16,16,39.0,3.92,Full Time
T0004104,STU01277,2025SU,P007,9,9,48.0,3.94,Part Time
T0004105,STU01278,2025FA,P007,7,4,4.0,2.29,Part Time
T0004106,STU01278,2026SP,P007,6,6,10.0,2.38,Part Time
T0004107,STU01279,2024FA,P005,7,3,3.0,1.29,Part Time
T0004108,STU01279,2025SP,P005,9,6,9.0,1.31,Part Time
T0004109,STU01279,2025FA,P005,9,6,15.0,1.56,Part Time
T0004110,STU01279,2026SP,P005,6,6,21.0,1.84,Part Time
T0004111,STU01280,2024FA,P005,7,4,4.0,1.86,Part Time
T0004112,STU01280,2025SP,P005,6,6,10.0,2.38,Part Time
T0004113,STU01280,2025SU,P005,12,12,22.0,2.68,Full Time
T0004114,STU01280,2025FA,P005,6,6,28.0,2.65,Part Time
T0004115,STU01281,2022FA,P001,7,7,7.0,3.29,Part Time
T0004116,STU01281,2023SP,P001,16,12,19.0,3.0,Full Time
T0004117,STU01282,2025FA,P002,7,7,7.0,4.0,Part Time
T0004118,STU01282,2026SP,P002,12,12,19.0,3.84,Full Time
T0004119,STU01283,2024FA,P003,7,4,4.0,2.29,Part Time
T0004120,STU01283,2025SP,P003,6,6,10.0,2.15,Part Time
T0004121,STU01283,2025FA,P003,12,9,19.0,2.2,Full Time
T0004122,STU01283,2026SP,P003,10,10,29.0,2.4,Part Time
T0004123,STU01284,2023FA,P004,10,4,4.0,1.5,Part Time
T0004124,STU01284,2024SP,P004,15,12,16.0,1.8,Full Time
T0004125,STU01284,2024SU,P007,9,9,25.0,2.03,Part Time
T0004126,STU01284,2024FA,P007,10,10,35.0,2.25,Part Time
T0004127,STU01285,2023FA,P007,10,10,10.0,3.4,Part Time
T0004128,STU01285,2024SP,P007,12,12,22.0,3.18,Full Time
T0004129,STU01285,2024FA,P007,6,6,28.0,3.36,Part Time
T0004130,STU01285,2025SP,P007,16,16,44.0,3.59,Full Time
T0004131,STU01286,2024FA,P007,7,7,7.0,3.14,Part Time
T0004132,STU01286,2025SP,P007,6,6,13.0,3.31,Part Time
T0004133,STU01286,2025FA,P007,12,12,25.0,3.4,Full Time
T0004134,STU01286,2026SP,P007,9,9,34.0,3.38,Part Time
T0004135,STU01287,2025FA,P001,7,7,7.0,3.57,Part Time
T0004136,STU01287,2026SP,P001,9,9,16.0,3.81,Part Time
T0004137,STU01288,2025SP,P005,7,7,7.0,4.0,Part Time
T0004138,STU01288,2025FA,P005,6,6,13.0,4.0,Part Time
T0004139,STU01288,2026SP,P008,9,9,22.0,4.0,Part Time
T0004140,STU01289,2024FA,P007,10,7,7.0,2.1,Part Time
T0004141,STU01289,2025SP,P007,10,0,7.0,1.35,Part Time
T0004142,STU01289,2025FA,P007,15,12,19.0,1.8,Full Time
T0004143,STU01289,2026SP,P007,12,12,31.0,2.04,Full Time
T0004144,STU01290,2025SP,P002,7,7,7.0,3.71,Part Time
T0004145,STU01290,2025FA,P002,12,12,19.0,3.74,Full Time
T0004146,STU01290,2026SP,P002,13,13,32.0,3.72,Full Time
T0004147,STU01291,2023FA,P005,10,7,7.0,2.0,Part Time
T0004148,STU01291,2024SP,P005,12,12,19.0,2.55,Full Time
T0004149,STU01291,2024SU,P005,10,10,29.0,2.69,Part Time
T0004150,STU01291,2024FA,P003,13,13,42.0,2.64,Full Time
T0004151,STU01292,2022FA,P003,7,7,7.0,3.43,Part Time
T0004152,STU01292,2023SP,P003,9,9,16.0,3.75,Part Time
T0004153,STU01292,2023SU,P003,6,6,22.0,3.68,Part Time
T0004154,STU01293,2024FA,P001,7,7,7.0,3.0,Part Time
T0004155,STU01293,2025SP,P001,6,6,13.0,3.0,Part Time
T0004156,STU01293,2025FA,P001,12,12,25.0,3.24,Full Time
T0004157,STU01293,2026SP,P001,15,12,37.0,3.15,Full Time
T0004158,STU01294,2023FA,P008,10,10,10.0,2.2,Part Time
T0004159,STU01294,2024SP,P008,12,12,22.0,2.5,Full Time
T0004160,STU01294,2024SU,P008,15,12,34.0,2.3,Full Time
T0004161,STU01294,2024FA,P008,15,15,49.0,2.44,Full Time
T0004162,STU01295,2025FA,P001,10,7,7.0,1.8,Part Time
T0004163,STU01295,2026SP,P001,12,12,19.0,2.32,Full Time
T0004164,STU01296,2022FA,P008,7,7,7.0,2.86,Part Time
T0004165,STU01296,2023SP,P008,6,6,13.0,2.69,Part Time
T0004166,STU01296,2023FA,P008,6,6,19.0,2.47,Part Time
T0004167,STU01296,2024SP,P008,9,9,28.0,2.64,Part Time
T0004168,STU01297,2025FA,P008,10,10,10.0,3.1,Part Time
T0004169,STU01297,2026SP,P008,12,9,19.0,3.05,Full Time
T0004170,STU01298,2024SP,P004,7,7,7.0,3.57,Part Time
T0004171,STU01298,2024FA,P004,6,6,13.0,3.08,Part Time
T0004172,STU01298,2025SP,P004,6,6,19.0,3.05,Part Time
T0004173,STU01298,2025SU,P004,9,9,28.0,3.25,Part Time
T0004174,STU01298,2025FA,P004,12,12,40.0,3.48,Full Time
T0004175,STU01299,2024FA,P004,10,10,10.0,3.7,Part Time
T0004176,STU01299,2025SP,P004,15,15,25.0,3.64,Full Time
T0004177,STU01299,2025SU,P004,12,12,37.0,3.76,Full Time
T0004178,STU01299,2025FA,P004,10,10,47.0,3.81,Part Time
T0004179,STU01300,2023FA,P005,13,13,13.0,3.54,Full Time
T0004180,STU01300,2024SP,P005,13,13,26.0,3.23,Full Time
T0004181,STU01300,2024SU,P005,6,6,32.0,3.09,Part Time
T0004182,STU01300,2024FA,P005,12,12,44.0,3.2,Full Time
T0004183,STU01301,2024SP,P003,10,0,0.0,0.6,Part Time
T0004184,STU01301,2024SU,P003,12,3,3.0,0.82,Full Time
T0004185,STU01302,2023FA,P005,13,13,13.0,2.92,Full Time
T0004186,STU01302,2024SP,P005,9,9,22.0,3.36,Part Time
T0004187,STU01303,2025SP,P003,7,7,7.0,3.57,Part Time
T0004188,STU01303,2025FA,P003,12,9,16.0,2.88,Full Time
T0004189,STU01303,2026SP,P003,6,6,22.0,2.77,Part Time
T0004190,STU01304,2025FA,P007,10,10,10.0,2.8,Part Time
T0004191,STU01304,2026SP,P007,12,12,22.0,3.05,Full Time
T0004192,STU01305,2024FA,P003,7,7,7.0,2.29,Part Time
T0004193,STU01306,2023FA,P007,10,10,10.0,3.4,Part Time
T0004194,STU01306,2024SP,P007,6,6,16.0,3.25,Part Time
T0004195,STU01306,2024FA,P007,9,6,22.0,2.56,Part Time
T0004196,STU01306,2025SP,P007,9,9,31.0,2.68,Part Time
T0004197,STU01306,2025SU,P007,10,10,41.0,2.82,Part Time
T0004198,STU01307,2024FA,P008,7,7,7.0,2.43,Part Time
T0004199,STU01308,2024FA,P003,10,9,9.0,2.2,Part Time
T0004200,STU01308,2025SP,P003,9,9,18.0,2.26,Part Time
T0004201,STU01308,2025FA,P003,13,13,31.0,2.47,Full Time
T0004202,STU01308,2026SP,P003,17,17,48.0,2.86,Full Time
T0004203,STU01309,2023FA,P004,13,7,7.0,2.62,Full Time
T0004204,STU01309,2024SP,P004,15,15,22.0,2.82,Full Time
T0004205,STU01309,2024SU,P004,9,9,31.0,2.86,Part Time
T0004206,STU01310,2025SP,P005,7,4,4.0,3.75,Part Time
T0004207,STU01310,2025FA,P005,15,12,16.0,2.68,Full Time
T0004208,STU01310,2026SP,P005,12,12,28.0,2.71,Full Time
T0004209,STU01311,2023FA,P004,7,1,1.0,1.29,Part Time
T0004210,STU01312,2023FA,P008,7,7,7.0,3.29,Part Time
T0004211,STU01312,2024SP,P008,12,9,16.0,3.11,Full Time
T0004212,STU01312,2024FA,P008,12,12,28.0,3.35,Full Time
T0004213,STU01312,2025SP,P008,9,9,37.0,3.42,Part Time
T0004214,STU01312,2025FA,P008,10,10,47.0,3.32,Part Time
T0004215,STU01312,2026SP,P008,12,12,59.0,3.4,Full Time
T0004216,STU01313,2025SP,P008,10,7,7.0,2.4,Part Time
T0004217,STU01313,2025SU,P008,12,12,19.0,2.59,Full Time
T0004218,STU01313,2025FA,P003,11,8,27.0,2.39,Part Time
T0004219,STU01313,2026SP,P003,18,18,45.0,2.63,Full Time
T0004220,STU01314,2023SP,P005,7,4,4.0,2.5,Part Time
T0004221,STU01314,2023FA,P005,12,6,10.0,1.94,Full Time
T0004222,STU01314,2024SP,P005,6,3,13.0,1.95,Part Time
T0004223,STU01314,2024FA,P005,6,6,19.0,2.39,Part Time
T0004224,STU01314,2025SP,P005,14,14,33.0,2.69,Full Time
T0004225,STU01315,2022FA,P006,11,11,11.0,2.0,Part Time
T0004226,STU01315,2023SP,P006,6,6,17.0,2.0,Part Time
T0004227,STU01315,2023FA,P006,16,13,30.0,2.18,Full Time
T0004228,STU01315,2024SP,P006,9,6,36.0,2.14,Part Time
T0004229,STU01315,2024SU,P006,12,12,48.0,2.39,Full Time
T0004230,STU01316,2025FA,P002,10,7,7.0,2.4,Part Time
T0004231,STU01316,2026SP,P002,6,3,10.0,2.44,Part Time
T0004232,STU01317,2024FA,P002,10,4,4.0,1.8,Part Time
T0004233,STU01317,2025SP,P002,12,9,13.0,2.18,Full Time
T0004234,STU01317,2025SU,P002,6,3,16.0,2.04,Part Time
T0004235,STU01317,2025FA,P002,13,13,29.0,2.34,Full Time
T0004236,STU01317,2026SP,P002,12,9,38.0,2.38,Full Time
T0004237,STU01318,2022FA,P004,7,7,7.0,3.0,Part Time
T0004238,STU01318,2023SP,P004,9,9,16.0,3.19,Part Time
T0004239,STU01318,2023FA,P005,6,6,22.0,3.14,Part Time
T0004240,STU01318,2024SP,P005,6,6,28.0,3.32,Part Time
T0004241,STU01318,2024FA,P005,14,14,42.0,3.36,Full Time
T0004242,STU01318,2025SP,P005,10,10,52.0,3.4,Part Time
T0004243,STU01319,2024FA,P002,7,7,7.0,2.71,Part Time
T0004244,STU01319,2025SP,P002,6,6,13.0,2.38,Part Time
T0004245,STU01319,2025FA,P002,6,3,16.0,2.42,Part Time
T0004246,STU01319,2026SP,P002,16,13,29.0,2.31,Full Time
T0004247,STU01320,2023FA,P002,7,7,7.0,2.57,Part Time
T0004248,STU01320,2024SP,P002,6,6,13.0,2.77,Part Time
T0004249,STU01320,2024FA,P002,15,15,28.0,2.89,Full Time
T0004250,STU01320,2025SP,P002,13,13,41.0,3.17,Full Time
T0004251,STU01321,2025FA,P008,7,7,7.0,2.57,Part Time
T0004252,STU01321,2026SP,P008,9,6,13.0,2.44,Part Time
T0004253,STU01322,2023FA,P003,7,7,7.0,3.0,Part Time
T0004254,STU01322,2024SP,P003,12,12,19.0,3.16,Full Time
T0004255,STU01322,2024FA,P003,15,15,34.0,3.26,Full Time
T0004256,STU01323,2024FA,P004,7,6,6.0,2.71,Part Time
T0004257,STU01324,2024FA,P001,10,10,10.0,3.7,Part Time
T0004258,STU01324,2025SP,P001,12,12,22.0,3.32,Full Time
T0004259,STU01324,2025SU,P001,15,15,37.0,3.27,Full Time
T0004260,STU01325,2024FA,P005,7,7,7.0,3.14,Part Time
T0004261,STU01325,2025SP,P005,12,9,16.0,3.05,Full Time
T0004262,STU01325,2025FA,P005,13,9,25.0,2.94,Full Time
T0004263,STU01325,2026SP,P005,13,13,38.0,2.89,Full Time
T0004264,STU01326,2024SP,P001,10,10,10.0,3.6,Part Time
T0004265,STU01326,2024SU,P001,9,9,19.0,3.63,Part Time
T0004266,STU01327,2023FA,P005,13,6,6.0,1.46,Full Time
T0004267,STU01327,2024SP,P005,9,9,15.0,2.36,Part Time
T0004268,STU01327,2024FA,P005,16,13,28.0,2.45,Full Time
T0004269,STU01327,2025SP,P005,14,14,42.0,2.63,Full Time
T0004270,STU01328,2025FA,P002,7,4,4.0,1.29,Part Time
T0004271,STU01328,2026SP,P002,15,6,10.0,1.09,Full Time
T0004272,STU01329,2023FA,P005,10,0,0.0,0.3,Part Time
T0004273,STU01329,2024SP,P005,12,0,0.0,0.41,Full Time
T0004274,STU01329,2024SU,P005,9,0,0.0,0.32,Part Time
T0004275,STU01329,2024FA,P005,14,7,7.0,0.55,Full Time
T0004276,STU01329,2025SP,P005,12,6,13.0,0.81,Full Time
T0004277,STU01329,2025FA,P005,7,7,20.0,1.02,Part Time
T0004278,STU01330,2023SP,P005,13,13,13.0,3.54,Full Time
T0004279,STU01330,2023FA,P005,6,6,19.0,3.37,Part Time
T0004280,STU01330,2024SP,P005,15,15,34.0,3.38,Full Time
T0004281,STU01331,2022FA,P004,7,4,4.0,1.86,Part Time
T0004282,STU01331,2023SP,P004,12,12,16.0,2.42,Full Time
T0004283,STU01331,2023FA,P002,9,9,25.0,2.39,Part Time
T0004284,STU01332,2024SP,P006,10,10,10.0,3.3,Part Time
T0004285,STU01332,2024SU,P006,12,12,22.0,3.14,Full Time
T0004286,STU01332,2024FA,P006,9,9,31.0,3.19,Part Time
T0004287,STU01332,2025SP,P006,13,13,44.0,3.07,Full Time
T0004288,STU01333,2023FA,P008,10,10,10.0,3.1,Part Time
T0004289,STU01333,2024SP,P008,15,15,25.0,3.52,Full Time
T0004290,STU01334,2023SP,P001,10,4,4.0,1.6,Part Time
T0004291,STU01334,2023FA,P001,12,6,10.0,1.95,Full Time
T0004292,STU01335,2024FA,P003,7,4,4.0,1.71,Part Time
T0004293,STU01335,2025SP,P003,12,12,16.0,2.21,Full Time
T0004294,STU01335,2025SU,P003,11,8,24.0,2.37,Part Time
T0004295,STU01335,2025FA,P003,15,15,39.0,2.31,Full Time
T0004296,STU01336,2025FA,P005,7,3,3.0,3.0,Part Time
T0004297,STU01337,2022FA,P008,7,7,7.0,3.57,Part Time
T0004298,STU01337,2023SP,P008,15,15,22.0,3.32,Full Time
T0004299,STU01337,2023FA,P008,12,12,34.0,3.38,Full Time
T0004300,STU01337,2024SP,P008,12,12,46.0,3.41,Full Time
T0004301,STU01337,2024FA,P008,16,16,62.0,3.5,Full Time
T0004302,STU01338,2024SP,P006,7,4,4.0,3.5,Part Time
T0004303,STU01338,2024FA,P006,9,9,13.0,2.69,Part Time
T0004304,STU01338,2025SP,P006,6,6,19.0,2.79,Part Time
T0004305,STU01338,2025FA,P006,16,13,32.0,2.8,Full Time
T0004306,STU01339,2025FA,P005,10,7,7.0,1.5,Part Time
T0004307,STU01340,2023FA,P007,7,4,4.0,1.71,Part Time
T0004308,STU01340,2024SP,P007,9,6,10.0,1.88,Part Time
T0004309,STU01340,2024SU,P007,12,9,19.0,2.14,Full Time
T0004310,STU01340,2024FA,P007,15,6,25.0,1.95,Full Time
T0004311,STU01340,2025SP,P007,13,10,35.0,2.02,Full Time
T0004312,STU01341,2025FA,P004,7,7,7.0,2.57,Part Time
T0004313,STU01342,2025FA,P001,7,7,7.0,3.57,Part Time
T0004314,STU01342,2026SP,P001,9,9,16.0,3.62,Part Time
T0004315,STU01343,2025FA,P001,10,10,10.0,3.6,Part Time
T0004316,STU01343,2026SP,P001,9,9,19.0,3.47,Part Time
T0004317,STU01344,2024SP,P004,10,6,6.0,1.6,Part Time
T0004318,STU01344,2024FA,P004,6,0,6.0,1.0,Part Time
T0004319,STU01344,2025SP,P004,6,3,9.0,1.14,Part Time
T0004320,STU01344,2025SU,P004,12,3,12.0,1.18,Full Time
T0004321,STU01344,2025FA,P004,9,3,15.0,1.23,Part Time
T0004322,STU01344,2026SP,P004,12,3,18.0,1.17,Full Time
T0004323,STU01345,2025FA,P001,7,7,7.0,3.57,Part Time
T0004324,STU01345,2026SP,P001,12,12,19.0,3.84,Full Time
T0004325,STU01346,2024FA,P008,10,7,7.0,2.3,Part Time
T0004326,STU01346,2025SP,P008,12,6,13.0,1.86,Full Time
T0004327,STU01347,2022FA,P008,7,0,0.0,0.43,Part Time
T0004328,STU01348,2023SP,P002,11,11,11.0,2.09,Part Time
T0004329,STU01349,2025FA,P003,14,14,14.0,3.29,Full Time
T0004330,STU01349,2026SP,P003,15,15,29.0,3.34,Full Time
T0004331,STU01350,2023FA,P001,7,0,0.0,0.57,Part Time
T0004332,STU01350,2024SP,P001,12,9,9.0,1.38,Full Time
T0004333,STU01350,2024SU,P001,15,9,18.0,1.39,Full Time
T0004334,STU01350,2024FA,P008,12,9,27.0,1.7,Full Time
T0004335,STU01351,2023FA,P008,7,7,7.0,3.57,Part Time
T0004336,STU01351,2024SP,P008,9,3,10.0,2.5,Part Time
T0004337,STU01351,2024FA,P008,12,12,22.0,2.93,Full Time
T0004338,STU01351,2025SP,P008,9,9,31.0,2.95,Part Time
T0004339,STU01351,2025FA,P008,9,9,40.0,3.09,Part Time
T0004340,STU01351,2026SP,P008,12,12,52.0,3.02,Full Time
T0004341,STU01352,2022FA,P007,10,1,1.0,1.14,Part Time
T0004342,STU01352,2023SP,P007,12,0,1.0,1.06,Full Time
T0004343,STU01352,2023SU,P007,15,6,7.0,1.23,Full Time
T0004344,STU01353,2025FA,P008,10,10,10.0,3.6,Part Time
T0004345,STU01353,2026SP,P008,6,6,16.0,3.75,Part Time
T0004346,STU01354,2023FA,P004,10,10,10.0,3.4,Part Time
T0004347,STU01354,2024SP,P004,6,6,16.0,3.62,Part Time
T0004348,STU01354,2024FA,P004,9,9,25.0,3.64,Part Time
T0004349,STU01355,2025SP,P002,7,4,4.0,2.43,Part Time
T0004350,STU01355,2025SU,P002,9,9,13.0,2.94,Part Time
T0004351,STU01355,2025FA,P002,16,16,29.0,2.97,Full Time
T0004352,STU01355,2026SP,P002,10,10,39.0,3.05,Part Time
T0004353,STU01356,2024FA,P002,7,7,7.0,3.14,Part Time
T0004354,STU01356,2025SP,P002,9,9,16.0,3.06,Part Time
T0004355,STU01356,2025FA,P005,9,9,25.0,3.16,Part Time
T0004356,STU01357,2024FA,P006,7,4,4.0,2.71,Part Time
T0004357,STU01357,2025SP,P006,12,9,13.0,2.11,Full Time
T0004358,STU01357,2025FA,P006,6,6,19.0,2.2,Part Time
T0004359,STU01358,2025FA,P005,13,9,9.0,1.62,Full Time
T0004360,STU01358,2026SP,P005,12,3,12.0,1.5,Full Time
T0004361,STU01359,2023FA,P008,10,7,7.0,1.4,Part Time
T0004362,STU01359,2024SP,P008,12,3,10.0,1.37,Full Time
T0004363,STU01359,2024FA,P008,15,9,19.0,1.74,Full Time
T0004364,STU01359,2025SP,P008,16,9,28.0,1.72,Full Time
T0004365,STU01360,2023FA,P006,11,7,7.0,2.45,Part Time
T0004366,STU01360,2024SP,P006,12,9,16.0,2.35,Full Time
T0004367,STU01360,2024SU,P006,9,9,25.0,2.53,Part Time
T0004368,STU01360,2024FA,P006,13,10,35.0,2.69,Full Time
T0004369,STU01361,2024FA,P005,7,7,7.0,3.57,Part Time
T0004370,STU01361,2025SP,P005,9,9,16.0,3.81,Part Time
T0004371,STU01361,2025SU,P005,9,9,25.0,3.88,Part Time
T0004372,STU01361,2025FA,P005,6,6,31.0,3.71,Part Time
T0004373,STU01361,2026SP,P005,11,11,42.0,3.69,Part Time
T0004374,STU01362,2024SP,P002,7,7,7.0,3.0,Part Time
T0004375,STU01362,2024FA,P002,15,15,22.0,3.41,Full Time
T0004376,STU01362,2025SP,P002,12,12,34.0,3.53,Full Time
T0004377,STU01362,2025FA,P002,14,14,48.0,3.58,Full Time
T0004378,STU01363,2023SP,P001,7,1,1.0,1.25,Part Time
T0004379,STU01364,2023FA,P005,10,3,3.0,1.0,Part Time
T0004380,STU01364,2024SP,P005,15,0,3.0,0.76,Full Time
T0004381,STU01364,2024FA,P005,16,0,3.0,0.68,Full Time
T0004382,STU01364,2025SP,P005,14,4,7.0,0.79,Full Time
T0004383,STU01364,2025FA,P005,9,3,10.0,0.87,Part Time
T0004384,STU01365,2023FA,P007,7,4,4.0,2.14,Part Time
T0004385,STU01365,2024SP,P007,6,6,10.0,2.31,Part Time
T0004386,STU01365,2024SU,P007,9,9,19.0,2.59,Part Time
T0004387,STU01365,2024FA,P007,6,6,25.0,2.68,Part Time
T0004388,STU01365,2025SP,P007,9,3,28.0,2.47,Part Time
T0004389,STU01365,2025FA,P007,13,9,37.0,2.38,Full Time
T0004390,STU01365,2026SP,P007,6,3,40.0,2.4,Part Time
T0004391,STU01366,2022FA,P003,10,10,10.0,2.9,Part Time
T0004392,STU01366,2023SP,P003,15,15,25.0,3.08,Full Time
T0004393,STU01366,2023FA,P006,16,16,41.0,3.05,Full Time
T0004394,STU01367,2025FA,P002,7,7,7.0,2.43,Part Time
T0004395,STU01367,2026SP,P002,13,13,20.0,2.15,Full Time
T0004396,STU01368,2024FA,P004,7,4,4.0,1.14,Part Time
T0004397,STU01368,2025SP,P004,6,6,10.0,2.0,Part Time
T0004398,STU01368,2025FA,P004,6,3,13.0,2.0,Part Time
T0004399,STU01369,2025FA,P003,10,6,6.0,1.5,Part Time
T0004400,STU01369,2026SP,P003,6,3,9.0,1.88,Part Time
T0004401,STU01370,2025SP,P003,10,10,10.0,2.5,Part Time
T0004402,STU01370,2025FA,P003,6,3,13.0,2.12,Part Time
T0004403,STU01370,2026SP,P004,12,12,25.0,2.61,Full Time
T0004404,STU01371,2025FA,P004,7,6,6.0,1.71,Part Time
T0004405,STU01371,2026SP,P004,15,6,12.0,1.23,Full Time
T0004406,STU01372,2025FA,P008,10,10,10.0,2.5,Part Time
T0004407,STU01372,2026SP,P008,9,9,19.0,3.05,Part Time
T0004408,STU01373,2023FA,P001,7,4,4.0,1.29,Part Time
T0004409,STU01373,2024SP,P001,6,6,10.0,2.08,Part Time
T0004410,STU01373,2024FA,P001,9,3,13.0,1.64,Part Time
T0004411,STU01373,2025SP,P001,6,6,19.0,1.82,Part Time
T0004412,STU01373,2025FA,P001,15,3,22.0,1.6,Full Time
T0004413,STU01373,2026SP,P001,9,6,28.0,1.73,Part Time
T0004414,STU01374,2024FA,P001,10,10,10.0,3.7,Part Time
T0004415,STU01375,2023FA,P002,7,7,7.0,2.71,Part Time
T0004416,STU01375,2024SP,P002,10,10,17.0,3.29,Part Time
T0004417,STU01375,2024FA,P002,6,6,23.0,3.48,Part Time
T0004418,STU01376,2025FA,P001,7,7,7.0,2.57,Part Time
T0004419,STU01376,2026SP,P001,6,3,10.0,2.54,Part Time
T0004420,STU01377,2025FA,P006,7,4,4.0,2.43,Part Time
