enrollment_id,student_id,course_id,term_id,program_id,credits_attempted,final_grade,passed,course_completed,instruction_mode
E00012114,STU01085,C010,2025SP,P008,3,A,True,True,Hybrid
E00012115,STU01085,C003,2025SP,P008,3,A,True,True,Online
E00012116,STU01085,C038,2025SU,P008,3,B,True,True,Hybrid
E00012117,STU01085,C039,2025SU,P008,3,A,True,True,Hybrid
E00012118,STU01085,C036,2025SU,P008,3,A,True,True,Online
E00012119,STU01085,C037,2025FA,P008,4,A,True,True,Hybrid
E00012120,STU01085,C035,2025FA,P008,3,A,True,True,Hybrid
E00012121,STU01085,C033,2025FA,P008,3,A,True,True,Online
E00012122,STU01086,C001,2025FA,P003,1,B,True,True,Hybrid
E00012123,STU01086,C002,2025FA,P003,3,W,False,False,Online
E00012124,STU01086,C005,2025FA,P003,3,C,True,True,Hybrid
E00012125,STU01087,C004,2022FA,P001,3,C,True,True,Online
E00012126,STU01087,C001,2022FA,P001,1,C,True,True,Hybrid
E00012127,STU01087,C002,2022FA,P001,3,C,True,True,Online
E00012128,STU01088,C004,2025FA,P008,3,W,False,False,In Person
E00012129,STU01088,C001,2025FA,P008,1,D,False,True,Online
E00012130,STU01088,C002,2025FA,P008,3,C,True,True,Online
E00012131,STU01088,C009,2025FA,P008,3,D,False,True,Hybrid
E00012132,STU01088,C003,2026SP,P008,3,W,False,False,Hybrid
E00012133,STU01088,C006,2026SP,P008,3,C,True,True,Online
E00012134,STU01088,C011,2026SP,P008,3,D,False,True,Online
E00012135,STU01089,C004,2025FA,P002,3,D,False,True,Hybrid
E00012136,STU01089,C001,2025FA,P002,1,C,True,True,Online
E00012137,STU01089,C002,2025FA,P002,3,D,False,True,In Person
E00012138,STU01089,C014,2025FA,P002,3,B,True,True,In Person
E00012139,STU01089,C009,2026SP,P002,3,C,True,True,Online
E00012140,STU01089,C010,2026SP,P002,3,C,True,True,In Person
E00012141,STU01089,C006,2026SP,P002,3,F,False,True,Hybrid
E00012142,STU01089,C013,2026SP,P002,3,F,False,True,In Person
E00012143,STU01090,C001,2024SP,P007,1,B,True,True,In Person
E00012144,STU01090,C002,2024SP,P007,3,W,False,False,In Person
E00012145,STU01090,C005,2024SP,P007,3,D,False,True,Online
E00012146,STU01090,C013,2024FA,P007,3,C,True,True,Hybrid
E00012147,STU01090,C006,2024FA,P007,3,F,False,True,Hybrid
E00012148,STU01090,C010,2024FA,P007,3,C,True,True,Hybrid
E00012149,STU01091,C004,2024SP,P007,3,A,True,True,In Person
E00012150,STU01091,C001,2024SP,P007,1,A,True,True,Online
E00012151,STU01091,C002,2024SP,P007,3,A,True,True,Hybrid
E00012152,STU01091,C013,2024SP,P007,3,B,True,True,In Person
E00012153,STU01091,C005,2024SU,P007,3,B,True,True,In Person
E00012154,STU01091,C003,2024SU,P007,3,B,True,True,In Person
E00012155,STU01091,C006,2024FA,P007,3,A,True,True,In Person
E00012156,STU01091,C011,2024FA,P007,3,A,True,True,In Person
E00012157,STU01091,C015,2024FA,P007,3,A,True,True,In Person
E00012158,STU01092,C004,2023FA,P005,3,A,True,True,Online
E00012159,STU01092,C001,2023FA,P005,1,C,True,True,Online
E00012160,STU01092,C002,2023FA,P005,3,C,True,True,Hybrid
E00012161,STU01092,C012,2023FA,P005,3,F,False,True,Online
E00012162,STU01092,C005,2024SP,P005,3,C,True,True,Online
E00012163,STU01092,C003,2024SP,P005,3,D,False,True,Online
E00012164,STU01092,C011,2024SP,P005,3,F,False,True,In Person
E00012165,STU01092,C014,2024SP,P005,3,B,True,True,Hybrid
E00012166,STU01092,C009,2024SP,P005,3,F,False,True,Online
E00012167,STU01093,C001,2024FA,P001,1,A,True,True,In Person
E00012168,STU01093,C002,2024FA,P001,3,B,True,True,Hybrid
E00012169,STU01093,C005,2024FA,P001,3,C,True,True,In Person
E00012170,STU01093,C012,2024FA,P001,3,A,True,True,Online
E00012171,STU01093,C003,2025SP,P001,3,A,True,True,Online
E00012172,STU01093,C009,2025SP,P001,3,B,True,True,In Person
E00012173,STU01093,C010,2025SP,P001,3,A,True,True,Hybrid
E00012174,STU01093,C014,2025SU,P001,3,A,True,True,In Person
E00012175,STU01093,C006,2025SU,P001,3,B,True,True,Online
E00012176,STU01093,C011,2025SU,P001,3,A,True,True,Hybrid
E00012177,STU01093,C018,2025SU,P001,3,C,True,True,In Person
E00012178,STU01094,C004,2024SP,P002,3,B,True,True,In Person
E00012179,STU01094,C001,2024SP,P002,1,C,True,True,In Person
E00012180,STU01094,C002,2024SP,P002,3,F,False,True,Online
E00012181,STU01094,C005,2024FA,P002,3,F,False,True,Online
E00012182,STU01094,C006,2024FA,P002,3,W,False,False,Hybrid
E00012183,STU01094,C011,2024FA,P002,3,D,False,True,Hybrid
E00012184,STU01094,C009,2024FA,P002,3,F,False,True,Hybrid
E00012185,STU01094,C010,2024FA,P002,3,C,True,True,Hybrid
E00012186,STU01094,C012,2025SP,P002,3,F,False,True,Hybrid
E00012187,STU01094,C013,2025SP,P002,3,B,True,True,Hybrid
E00012188,STU01094,C014,2025SP,P002,3,D,False,True,In Person
E00012189,STU01094,C032,2025SP,P002,3,B,True,True,Hybrid
E00012190,STU01095,C001,2022FA,P007,1,A,True,True,Hybrid
E00012191,STU01095,C002,2022FA,P007,3,A,True,True,Online
E00012192,STU01095,C005,2022FA,P007,3,A,True,True,Online
E00012193,STU01095,C012,2023SP,P007,3,A,True,True,Hybrid
E00012194,STU01095,C003,2023SP,P007,3,B,True,True,In Person
E00012195,STU01095,C009,2023SP,P007,3,A,True,True,Online
E00012196,STU01095,C032,2023FA,P007,3,B,True,True,Online
E00012197,STU01095,C014,2023FA,P007,3,C,True,True,Hybrid
E00012198,STU01096,C001,2025FA,P002,1,A,True,True,Hybrid
E00012199,STU01096,C002,2025FA,P002,3,A,True,True,Hybrid
E00012200,STU01096,C005,2025FA,P002,3,A,True,True,Hybrid
E00012201,STU01096,C006,2025FA,P002,3,D,False,True,In Person
E00012202,STU01097,C004,2025SP,P003,3,B,True,True,Hybrid
E00012203,STU01097,C001,2025SP,P003,1,A,True,True,Online
E00012204,STU01097,C002,2025SP,P003,3,A,True,True,Online
E00012205,STU01097,C005,2025FA,P003,3,A,True,True,Online
E00012206,STU01097,C010,2025FA,P003,3,A,True,True,Hybrid
E00012207,STU01097,C009,2025FA,P003,3,B,True,True,Online
E00012208,STU01097,C006,2025FA,P003,3,A,True,True,Hybrid
E00012209,STU01097,C003,2025FA,P003,3,A,True,True,Online
E00012210,STU01097,C014,2026SP,P003,3,A,True,True,Online
E00012211,STU01097,C013,2026SP,P003,3,B,True,True,Hybrid
E00012212,STU01097,C032,2026SP,P003,3,A,True,True,Hybrid
E00012213,STU01098,C001,2022FA,P008,1,A,True,True,In Person
E00012214,STU01098,C002,2022FA,P008,3,B,True,True,In Person
E00012215,STU01098,C005,2022FA,P008,3,C,True,True,In Person
E00012216,STU01098,C011,2022FA,P008,3,A,True,True,In Person
E00012217,STU01098,C009,2022FA,P008,3,C,True,True,Hybrid
E00012218,STU01098,C006,2023SP,P008,3,D,False,True,In Person
E00012219,STU01098,C003,2023SP,P008,3,C,True,True,In Person
E00012220,STU01098,C032,2023SP,P008,3,C,True,True,In Person
E00012221,STU01098,C016,2023SP,P008,3,B,True,True,In Person
E00012222,STU01099,C001,2025FA,P002,1,A,True,True,In Person
E00012223,STU01099,C002,2025FA,P002,3,C,True,True,Online
E00012224,STU01099,C005,2025FA,P002,3,C,True,True,Online
E00012225,STU01099,C009,2026SP,P002,3,A,True,True,Hybrid
E00012226,STU01099,C014,2026SP,P002,3,B,True,True,Hybrid
E00012227,STU01099,C019,2026SP,P002,4,C,True,True,Hybrid
E00012228,STU01100,C001,2025FA,P001,1,A,True,True,In Person
E00012229,STU01100,C002,2025FA,P001,3,C,True,True,In Person
E00012230,STU01100,C005,2025FA,P001,3,D,False,True,In Person
E00012231,STU01100,C014,2025FA,P001,3,C,True,True,In Person
E00012232,STU01100,C003,2026SP,P001,3,C,True,True,In Person
E00012233,STU01100,C010,2026SP,P001,3,D,False,True,Hybrid
E00012234,STU01100,C006,2026SP,P001,3,C,True,True,Online
E00012235,STU01100,C013,2026SP,P001,3,B,True,True,In Person
E00012236,STU01100,C015,2026SP,P001,3,B,True,True,In Person
E00012237,STU01101,C001,2023FA,P008,1,C,True,True,Hybrid
E00012238,STU01101,C002,2023FA,P008,3,C,True,True,Hybrid
E00012239,STU01101,C005,2023FA,P008,3,B,True,True,Online
E00012240,STU01101,C033,2024SP,P008,3,B,True,True,Hybrid
E00012241,STU01101,C009,2024SP,P008,3,A,True,True,Hybrid
E00012242,STU01101,C003,2024SP,P008,3,B,True,True,Online
E00012243,STU01101,C014,2024FA,P008,3,C,True,True,Hybrid
E00012244,STU01101,C013,2024FA,P008,3,C,True,True,Online
E00012245,STU01101,C010,2025SP,P008,3,B,True,True,Online
E00012246,STU01101,C016,2025SP,P008,3,A,True,True,Online
E00012247,STU01101,C032,2025FA,P008,3,A,True,True,Online
E00012248,STU01101,C011,2025FA,P008,3,B,True,True,Hybrid
E00012249,STU01101,C006,2026SP,P008,3,A,True,True,In Person
E00012250,STU01101,C015,2026SP,P008,3,B,True,True,Hybrid
E00012251,STU01102,C004,2023FA,P004,3,C,True,True,Online
E00012252,STU01102,C001,2023FA,P004,1,C,True,True,Online
E00012253,STU01102,C002,2023FA,P004,3,D,False,True,Hybrid
E00012254,STU01102,C039,2023FA,P004,3,D,False,True,In Person
E00012255,STU01102,C010,2023FA,P004,3,D,False,True,Online
E00012256,STU01103,C001,2025SP,P007,1,A,True,True,Hybrid
E00012257,STU01103,C002,2025SP,P007,3,A,True,True,Hybrid
E00012258,STU01103,C005,2025SP,P007,3,W,False,False,Hybrid
E00012259,STU01103,C010,2025FA,P003,3,B,True,True,Hybrid
E00012260,STU01103,C011,2025FA,P003,3,B,True,True,Online
E00012261,STU01103,C013,2026SP,P003,3,B,True,True,In Person
E00012262,STU01103,C012,2026SP,P003,3,D,False,True,Online
E00012263,STU01104,C004,2024FA,P008,3,B,True,True,In Person
E00012264,STU01104,C001,2024FA,P008,1,A,True,True,In Person
E00012265,STU01104,C002,2024FA,P008,3,A,True,True,In Person
E00012266,STU01104,C005,2025SP,P008,3,C,True,True,In Person
E00012267,STU01104,C009,2025SP,P008,3,A,True,True,Hybrid
E00012268,STU01104,C014,2025FA,P008,3,A,True,True,Hybrid
E00012269,STU01104,C032,2025FA,P008,3,A,True,True,In Person
E00012270,STU01104,C034,2026SP,P008,3,C,True,True,In Person
E00012271,STU01104,C012,2026SP,P008,3,A,True,True,In Person
E00012272,STU01105,C004,2023FA,P001,3,C,True,True,In Person
E00012273,STU01105,C001,2023FA,P001,1,D,False,True,Hybrid
E00012274,STU01105,C002,2023FA,P001,3,F,False,True,In Person
E00012275,STU01106,C004,2023SP,P002,3,F,False,True,In Person
E00012276,STU01106,C001,2023SP,P002,1,C,True,True,Hybrid
E00012277,STU01106,C002,2023SP,P002,3,B,True,True,Hybrid
E00012278,STU01106,C003,2023SU,P002,3,B,True,True,Online
E00012279,STU01106,C006,2023SU,P002,3,C,True,True,In Person
E00012280,STU01106,C010,2023SU,P002,3,B,True,True,Online
E00012281,STU01106,C009,2023FA,P002,3,A,True,True,Online
E00012282,STU01106,C011,2023FA,P002,3,A,True,True,Hybrid
E00012283,STU01106,C012,2023FA,P002,3,A,True,True,In Person
E00012284,STU01106,C013,2024SP,P002,3,B,True,True,Hybrid
E00012285,STU01106,C029,2024SP,P002,3,C,True,True,Hybrid
E00012286,STU01106,C014,2024SP,P002,3,A,True,True,Online
E00012287,STU01106,C032,2024SP,P002,3,A,True,True,In Person
E00012288,STU01107,C004,2024FA,P004,3,F,False,True,In Person
E00012289,STU01107,C001,2024FA,P004,1,A,True,True,Hybrid
E00012290,STU01107,C002,2024FA,P004,3,C,True,True,In Person
E00012291,STU01107,C032,2024FA,P004,3,B,True,True,In Person
E00012292,STU01107,C014,2025SP,P004,3,D,False,True,In Person
E00012293,STU01107,C010,2025SP,P004,3,D,False,True,In Person
E00012294,STU01107,C009,2025SP,P004,3,B,True,True,In Person
E00012295,STU01107,C012,2025FA,P004,3,A,True,True,In Person
E00012296,STU01107,C003,2025FA,P004,3,C,True,True,Hybrid
E00012297,STU01107,C006,2025FA,P004,3,C,True,True,Hybrid
E00012298,STU01107,C013,2025FA,P004,3,D,False,True,In Person
E00012299,STU01107,C011,2025FA,P004,3,D,False,True,Hybrid
E00012300,STU01107,C039,2026SP,P004,3,B,True,True,Online
E00012301,STU01107,C035,2026SP,P004,3,A,True,True,In Person
E00012302,STU01107,C037,2026SP,P004,4,C,True,True,Hybrid
E00012303,STU01108,C004,2023FA,P008,3,B,True,True,Hybrid
E00012304,STU01108,C001,2023FA,P008,1,B,True,True,Hybrid
E00012305,STU01108,C002,2023FA,P008,3,C,True,True,Hybrid
E00012306,STU01108,C010,2023FA,P008,3,B,True,True,Hybrid
E00012307,STU01108,C005,2024SP,P008,3,C,True,True,Hybrid
E00012308,STU01108,C003,2024SP,P008,3,C,True,True,Hybrid
E00012309,STU01108,C014,2024SP,P008,3,B,True,True,Online
E00012310,STU01108,C011,2024SP,P008,3,B,True,True,Hybrid
E00012311,STU01108,C013,2024FA,P008,3,B,True,True,In Person
E00012312,STU01108,C016,2024FA,P008,3,C,True,True,Hybrid
E00012313,STU01108,C015,2025SP,P008,3,B,True,True,Hybrid
E00012314,STU01108,C006,2025SP,P008,3,C,True,True,Hybrid
E00012315,STU01108,C032,2025SP,P008,3,B,True,True,In Person
E00012316,STU01109,C001,2023FA,P003,1,A,True,True,Hybrid
E00012317,STU01109,C002,2023FA,P003,3,A,True,True,Hybrid
E00012318,STU01109,C005,2023FA,P003,3,A,True,True,Online
E00012319,STU01109,C009,2023FA,P003,3,A,True,True,Hybrid
E00012320,STU01109,C032,2023FA,P003,3,A,True,True,Hybrid
E00012321,STU01109,C019,2024SP,P003,4,A,True,True,In Person
E00012322,STU01109,C003,2024SP,P003,3,A,True,True,Hybrid
E00012323,STU01109,C006,2024SP,P003,3,A,True,True,Hybrid
E00012324,STU01109,C013,2024SP,P003,3,A,True,True,Online
E00012325,STU01109,C011,2024SP,P003,3,B,True,True,In Person
E00012326,STU01110,C004,2024FA,P001,3,B,True,True,In Person
E00012327,STU01110,C001,2024FA,P001,1,A,True,True,In Person
E00012328,STU01110,C002,2024FA,P001,3,B,True,True,Hybrid
E00012329,STU01110,C005,2025SP,P001,3,B,True,True,Online
E00012330,STU01110,C003,2025SP,P001,3,C,True,True,In Person
E00012331,STU01110,C018,2025SP,P001,3,C,True,True,In Person
E00012332,STU01110,C014,2025FA,P001,3,B,True,True,Hybrid
E00012333,STU01110,C032,2025FA,P001,3,A,True,True,Online
E00012334,STU01110,C010,2025FA,P001,3,F,False,True,Hybrid
E00012335,STU01110,C013,2026SP,P001,3,B,True,True,In Person
E00012336,STU01110,C017,2026SP,P001,3,C,True,True,In Person
E00012337,STU01110,C006,2026SP,P001,3,A,True,True,In Person
E00012338,STU01111,C001,2025FA,P007,1,A,True,True,In Person
E00012339,STU01111,C002,2025FA,P007,3,A,True,True,Hybrid
E00012340,STU01111,C005,2025FA,P007,3,B,True,True,In Person
E00012341,STU01111,C009,2025FA,P007,3,B,True,True,In Person
E00012342,STU01111,C011,2025FA,P007,3,B,True,True,In Person
E00012343,STU01111,C031,2026SP,P007,3,B,True,True,In Person
E00012344,STU01111,C003,2026SP,P007,3,B,True,True,Hybrid
E00012345,STU01112,C004,2024FA,P003,3,W,False,False,In Person
E00012346,STU01112,C001,2024FA,P003,1,D,False,True,In Person
E00012347,STU01112,C002,2024FA,P003,3,B,True,True,In Person
E00012348,STU01113,C004,2022FA,P003,3,W,False,False,Hybrid
E00012349,STU01113,C001,2022FA,P003,1,C,True,True,Online
E00012350,STU01113,C002,2022FA,P003,3,D,False,True,Hybrid
E00012351,STU01114,C001,2024FA,P007,1,B,True,True,In Person
E00012352,STU01114,C002,2024FA,P007,3,B,True,True,In Person
E00012353,STU01114,C005,2024FA,P007,3,B,True,True,In Person
E00012354,STU01114,C003,2025SP,P007,3,C,True,True,In Person
E00012355,STU01114,C006,2025SP,P007,3,B,True,True,In Person
E00012356,STU01115,C004,2024SP,P003,3,C,True,True,Online
E00012357,STU01115,C001,2024SP,P003,1,F,False,True,Online
E00012358,STU01115,C002,2024SP,P003,3,F,False,True,Online
E00012359,STU01115,C005,2024FA,P003,3,D,False,True,Online
E00012360,STU01115,C006,2024FA,P003,3,C,True,True,Hybrid
E00012361,STU01115,C010,2024FA,P003,3,F,False,True,Online
E00012362,STU01115,C032,2025SP,P003,3,D,False,True,Online
E00012363,STU01115,C022,2025SP,P003,2,B,True,True,Online
E00012364,STU01115,C011,2025FA,P003,3,D,False,True,Hybrid
E00012365,STU01115,C014,2025FA,P003,3,F,False,True,Hybrid
E00012366,STU01115,C033,2025FA,P003,3,B,True,True,Online
E00012367,STU01115,C012,2025FA,P003,3,D,False,True,Online
E00012368,STU01115,C009,2025FA,P003,3,D,False,True,Hybrid
E00012369,STU01115,C023,2026SP,P003,4,F,False,True,Hybrid
E00012370,STU01115,C036,2026SP,P003,3,C,True,True,Online
E00012371,STU01115,C019,2026SP,P003,4,D,False,True,Online
E00012372,STU01116,C004,2025FA,P004,3,C,True,True,In Person
E00012373,STU01116,C001,2025FA,P004,1,B,True,True,Hybrid
E00012374,STU01116,C002,2025FA,P004,3,D,False,True,Online
E00012375,STU01116,C005,2026SP,P004,3,C,True,True,Hybrid
E00012376,STU01116,C011,2026SP,P004,3,D,False,True,Online
E00012377,STU01116,C010,2026SP,P004,3,W,False,False,Hybrid
E00012378,STU01116,C009,2026SP,P004,3,F,False,True,Hybrid
E00012379,STU01116,C013,2026SP,P004,3,B,True,True,Online
E00012380,STU01117,C004,2025SP,P002,3,B,True,True,Online
E00012381,STU01117,C001,2025SP,P002,1,A,True,True,In Person
E00012382,STU01117,C002,2025SP,P002,3,C,True,True,Hybrid
E00012383,STU01117,C005,2025FA,P002,3,A,True,True,Hybrid
E00012384,STU01117,C012,2025FA,P002,3,D,False,True,Hybrid
E00012385,STU01117,C010,2025FA,P002,3,B,True,True,Hybrid
E00012386,STU01117,C009,2025FA,P002,3,C,True,True,In Person
E00012387,STU01117,C003,2026SP,P002,3,B,True,True,Online
E00012388,STU01117,C032,2026SP,P002,3,C,True,True,Online
E00012389,STU01117,C014,2026SP,P002,3,C,True,True,Online
E00012390,STU01117,C011,2026SP,P002,3,C,True,True,Hybrid
E00012391,STU01118,C004,2024SP,P003,3,B,True,True,In Person
E00012392,STU01118,C001,2024SP,P003,1,A,True,True,Hybrid
E00012393,STU01118,C002,2024SP,P003,3,A,True,True,Hybrid
E00012394,STU01118,C005,2024SU,P003,3,A,True,True,Online
E00012395,STU01118,C010,2024SU,P003,3,B,True,True,Online
E00012396,STU01118,C006,2024FA,P003,3,A,True,True,Online
E00012397,STU01118,C003,2024FA,P003,3,A,True,True,In Person
E00012398,STU01118,C014,2024FA,P003,3,A,True,True,In Person
E00012399,STU01118,C009,2024FA,P003,3,A,True,True,In Person
E00012400,STU01118,C013,2025SP,P003,3,A,True,True,In Person
E00012401,STU01118,C012,2025SP,P003,3,A,True,True,Hybrid
E00012402,STU01118,C032,2025SP,P003,3,A,True,True,Hybrid
E00012403,STU01118,C011,2025SP,P003,3,A,True,True,In Person
E00012404,STU01118,C007,2025SP,P003,4,B,True,True,Hybrid
E00012405,STU01118,C019,2025FA,P003,4,A,True,True,Online
E00012406,STU01118,C022,2025FA,P003,2,B,True,True,Online
E00012407,STU01118,C023,2025FA,P003,4,A,True,True,Hybrid
E00012408,STU01118,C008,2025FA,P003,4,A,True,True,Online
E00012409,STU01119,C001,2025SP,P002,1,C,True,True,In Person
E00012410,STU01119,C002,2025SP,P002,3,C,True,True,Hybrid
E00012411,STU01119,C005,2025SP,P002,3,D,False,True,In Person
E00012412,STU01119,C012,2025SP,P002,3,A,True,True,Hybrid
E00012413,STU01119,C010,2025FA,P002,3,B,True,True,In Person
E00012414,STU01119,C011,2025FA,P002,3,A,True,True,In Person
E00012415,STU01119,C003,2025FA,P002,3,B,True,True,In Person
E00012416,STU01119,C006,2025FA,P002,3,B,True,True,In Person
E00012417,STU01119,C013,2025FA,P002,3,A,True,True,In Person
E00012418,STU01119,C014,2026SP,P002,3,B,True,True,In Person
E00012419,STU01119,C032,2026SP,P002,3,B,True,True,In Person
E00012420,STU01119,C009,2026SP,P002,3,B,True,True,In Person
E00012421,STU01120,C004,2024SP,P003,3,C,True,True,Hybrid
E00012422,STU01120,C001,2024SP,P003,1,A,True,True,Online
E00012423,STU01120,C002,2024SP,P003,3,C,True,True,In Person
E00012424,STU01120,C006,2024SP,P003,3,D,False,True,Hybrid
E00012425,STU01120,C022,2024SP,P003,2,D,False,True,Hybrid
E00012426,STU01120,C005,2024FA,P003,3,B,True,True,Hybrid
E00012427,STU01120,C009,2024FA,P003,3,B,True,True,In Person
E00012428,STU01120,C011,2024FA,P003,3,D,False,True,Online
E00012429,STU01120,C003,2024FA,P003,3,D,False,True,Hybrid
E00012430,STU01120,C013,2025SP,P003,3,C,True,True,Hybrid
E00012431,STU01120,C012,2025SP,P003,3,A,True,True,Online
E00012432,STU01120,C032,2025SP,P003,3,A,True,True,Hybrid
E00012433,STU01120,C035,2025SU,P003,3,C,True,True,Online
E00012434,STU01120,C010,2025SU,P003,3,C,True,True,In Person
E00012435,STU01120,C014,2025SU,P003,3,C,True,True,Online
E00012436,STU01120,C019,2025SU,P003,4,B,True,True,Hybrid
E00012437,STU01120,C034,2025FA,P003,3,A,True,True,Online
E00012438,STU01120,C023,2025FA,P003,4,D,False,True,In Person
E00012439,STU01120,C007,2025FA,P003,4,D,False,True,Online
E00012440,STU01120,C040,2025FA,P003,3,D,False,True,Hybrid
E00012441,STU01120,C037,2026SP,P003,4,D,False,True,Hybrid
E00012442,STU01120,C039,2026SP,P003,3,C,True,True,Hybrid
E00012443,STU01120,C036,2026SP,P003,3,B,True,True,Hybrid
E00012444,STU01120,C033,2026SP,P003,3,B,True,True,In Person
E00012445,STU01121,C001,2024FA,P002,1,D,False,True,Online
E00012446,STU01121,C002,2024FA,P002,3,B,True,True,In Person
E00012447,STU01121,C005,2024FA,P002,3,D,False,True,In Person
E00012448,STU01121,C036,2025SP,P002,3,D,False,True,Online
E00012449,STU01121,C003,2025SP,P002,3,C,True,True,In Person
E00012450,STU01121,C006,2025SP,P002,3,D,False,True,Hybrid
E00012451,STU01121,C009,2025SP,P002,3,C,True,True,Hybrid
E00012452,STU01121,C013,2025SP,P002,3,B,True,True,Hybrid
E00012453,STU01121,C010,2025FA,P002,3,B,True,True,Hybrid
E00012454,STU01121,C012,2025FA,P002,3,D,False,True,Online
E00012455,STU01121,C011,2025FA,P002,3,F,False,True,In Person
E00012456,STU01121,C032,2025FA,P002,3,C,True,True,In Person
E00012457,STU01122,C004,2023FA,P008,3,C,True,True,Hybrid
E00012458,STU01122,C001,2023FA,P008,1,B,True,True,Hybrid
E00012459,STU01122,C002,2023FA,P008,3,A,True,True,Hybrid
E00012460,STU01122,C011,2023FA,P008,3,B,True,True,Hybrid
E00012461,STU01122,C005,2024SP,P008,3,A,True,True,Hybrid
E00012462,STU01122,C014,2024SP,P008,3,B,True,True,Online
E00012463,STU01122,C010,2024SP,P008,3,D,False,True,In Person
E00012464,STU01122,C009,2024SP,P008,3,C,True,True,Hybrid
E00012465,STU01122,C016,2024SP,P008,3,B,True,True,Online
E00012466,STU01122,C012,2024FA,P008,3,C,True,True,Hybrid
