service_use_id,student_id,service_id,term_id,minutes,visit_reason
U0004188,STU01308,S001,2025SP,52,Academic planning
U0004189,STU01308,S001,2025FA,36,Academic planning
U0004190,STU01308,S001,2025FA,52,Academic planning
U0004191,STU01308,S001,2026SP,56,Academic planning
U0004192,STU01308,S003,2026SP,55,Transfer planning
U0004193,STU01308,S002,2026SP,50,Tutoring related to C019
U0004194,STU01308,S002,2026SP,35,Tutoring related to C007
U0004195,STU01309,S001,2024SP,54,Academic planning
U0004196,STU01309,S001,2024SP,20,Academic planning
U0004197,STU01309,S002,2024SP,51,Tutoring related to C006
U0004198,STU01309,S001,2024SU,28,Academic planning
U0004199,STU01309,S001,2024SU,45,Academic planning
U0004200,STU01309,S003,2024SU,58,Transfer planning
U0004201,STU01310,S001,2025SP,59,Academic planning
U0004202,STU01312,S001,2023FA,57,Academic planning
U0004203,STU01312,S002,2023FA,54,Tutoring related to C005
U0004204,STU01312,S003,2024SP,26,Transfer planning
U0004205,STU01312,S001,2024FA,24,Academic planning
U0004206,STU01312,S001,2024FA,25,Academic planning
U0004207,STU01312,S002,2025SP,53,Tutoring related to C006
U0004208,STU01312,S003,2026SP,45,Transfer planning
U0004209,STU01313,S001,2025FA,32,Academic planning
U0004210,STU01314,S001,2023FA,57,Academic planning
U0004211,STU01314,S001,2024SP,25,Academic planning
U0004212,STU01314,S001,2024FA,21,Academic planning
U0004213,STU01314,S002,2025SP,81,Tutoring related to C026
U0004214,STU01315,S001,2023SP,35,Academic planning
U0004215,STU01315,S001,2023SP,33,Academic planning
U0004216,STU01315,S002,2023SP,53,Tutoring related to C027
U0004217,STU01315,S002,2023FA,45,Tutoring related to C006
U0004218,STU01315,S002,2024SU,90,Tutoring related to C028
U0004219,STU01316,S005,2026SP,16,Emergency aid consultation
U0004220,STU01317,S001,2025SP,34,Academic planning
U0004221,STU01317,S003,2025SU,32,Transfer planning
U0004222,STU01317,S001,2025FA,21,Academic planning
U0004223,STU01317,S003,2025FA,32,Transfer planning
U0004224,STU01317,S002,2026SP,70,Tutoring related to C029
U0004225,STU01318,S001,2023FA,30,Academic planning
U0004226,STU01318,S001,2023FA,23,Academic planning
U0004227,STU01318,S002,2024SP,62,Tutoring related to C006
U0004228,STU01318,S002,2024FA,47,Tutoring related to C026
U0004229,STU01319,S002,2024FA,37,Tutoring related to C005
U0004230,STU01319,S001,2025SP,54,Academic planning
U0004231,STU01319,S001,2025SP,22,Academic planning
U0004232,STU01319,S003,2025FA,53,Transfer planning
U0004233,STU01319,S002,2025FA,88,Tutoring related to C029
U0004234,STU01320,S002,2023FA,60,Tutoring related to C005
U0004235,STU01320,S001,2024SP,33,Academic planning
U0004236,STU01320,S001,2024SP,36,Academic planning
U0004237,STU01320,S001,2024SP,58,Academic planning
U0004238,STU01320,S001,2024FA,33,Academic planning
U0004239,STU01320,S001,2025SP,20,Academic planning
U0004240,STU01320,S003,2025SP,55,Transfer planning
U0004241,STU01321,S001,2026SP,53,Academic planning
U0004242,STU01322,S001,2023FA,28,Academic planning
U0004243,STU01322,S001,2024SP,55,Academic planning
U0004244,STU01322,S002,2024SP,53,Tutoring related to C006
U0004245,STU01322,S001,2024FA,42,Academic planning
U0004246,STU01323,S002,2024FA,54,Tutoring related to C005
U0004247,STU01324,S002,2024FA,61,Tutoring related to C005
U0004248,STU01324,S002,2025SP,36,Tutoring related to C006
U0004249,STU01324,S001,2025SU,25,Academic planning
U0004250,STU01325,S001,2024FA,21,Academic planning
U0004251,STU01325,S005,2025FA,23,Emergency aid consultation
U0004252,STU01325,S002,2026SP,63,Tutoring related to C024
U0004253,STU01327,S001,2024SP,41,Academic planning
U0004254,STU01327,S001,2024FA,43,Academic planning
U0004255,STU01329,S001,2024SP,52,Academic planning
U0004256,STU01329,S002,2024SP,79,Tutoring related to C006
U0004257,STU01329,S001,2024SU,30,Academic planning
U0004258,STU01329,S001,2024FA,39,Academic planning
U0004259,STU01329,S001,2024FA,44,Academic planning
U0004260,STU01329,S002,2024FA,61,Tutoring related to C026
U0004261,STU01329,S002,2024FA,63,Tutoring related to C024
U0004262,STU01329,S001,2025FA,28,Academic planning
U0004263,STU01330,S001,2023FA,58,Academic planning
U0004264,STU01331,S001,2022FA,53,Academic planning
U0004265,STU01331,S001,2023SP,56,Academic planning
U0004266,STU01331,S002,2023SP,85,Tutoring related to C005
U0004267,STU01332,S002,2024SP,44,Tutoring related to C005
U0004268,STU01332,S001,2024FA,44,Academic planning
U0004269,STU01332,S002,2025SP,38,Tutoring related to C019
U0004270,STU01333,S001,2023FA,54,Academic planning
U0004271,STU01333,S001,2023FA,44,Academic planning
U0004272,STU01333,S001,2023FA,55,Academic planning
U0004273,STU01333,S001,2023FA,29,Academic planning
U0004274,STU01333,S001,2023FA,37,Academic planning
U0004275,STU01333,S001,2023FA,52,Academic planning
U0004276,STU01333,S001,2023FA,59,Academic planning
U0004277,STU01333,S002,2024SP,52,Tutoring related to C005
U0004278,STU01335,S002,2024FA,89,Tutoring related to C005
U0004279,STU01335,S001,2025SU,47,Academic planning
U0004280,STU01335,S003,2025FA,27,Transfer planning
U0004281,STU01337,S002,2022FA,87,Tutoring related to C005
U0004282,STU01337,S001,2024FA,48,Academic planning
U0004283,STU01338,S002,2024FA,42,Tutoring related to C006
U0004284,STU01338,S005,2025FA,36,Emergency aid consultation
U0004285,STU01340,S001,2023FA,56,Academic planning
U0004286,STU01340,S001,2025SP,32,Academic planning
U0004287,STU01340,S003,2025SP,27,Transfer planning
U0004288,STU01340,S002,2025SP,32,Tutoring related to C019
U0004289,STU01340,S002,2025SP,49,Tutoring related to C029
U0004290,STU01343,S001,2025FA,55,Academic planning
U0004291,STU01343,S002,2025FA,45,Tutoring related to C005
U0004292,STU01343,S001,2026SP,40,Academic planning
U0004293,STU01343,S001,2026SP,23,Academic planning
U0004294,STU01344,S001,2024FA,36,Academic planning
U0004295,STU01344,S001,2025SU,36,Academic planning
U0004296,STU01344,S001,2025FA,28,Academic planning
U0004297,STU01344,S003,2026SP,39,Transfer planning
U0004298,STU01345,S001,2026SP,54,Academic planning
U0004299,STU01346,S003,2024FA,37,Transfer planning
U0004300,STU01347,S001,2022FA,53,Academic planning
U0004301,STU01347,S003,2022FA,25,Transfer planning
U0004302,STU01348,S002,2023SP,79,Tutoring related to C019
U0004303,STU01349,S001,2025FA,58,Academic planning
U0004304,STU01349,S001,2025FA,44,Academic planning
U0004305,STU01350,S003,2023FA,55,Transfer planning
U0004306,STU01350,S001,2024SP,36,Academic planning
U0004307,STU01350,S002,2024SP,39,Tutoring related to C006
U0004308,STU01350,S001,2024SU,22,Academic planning
U0004309,STU01350,S001,2024FA,41,Academic planning
U0004310,STU01350,S001,2024FA,57,Academic planning
U0004311,STU01350,S003,2024FA,43,Transfer planning
U0004312,STU01351,S001,2023FA,34,Academic planning
U0004313,STU01351,S002,2024SP,53,Tutoring related to C005
U0004314,STU01351,S001,2025SP,47,Academic planning
U0004315,STU01351,S003,2025SP,36,Transfer planning
U0004316,STU01351,S005,2025FA,39,Emergency aid consultation
U0004317,STU01351,S003,2026SP,48,Transfer planning
U0004318,STU01352,S002,2022FA,85,Tutoring related to C005
U0004319,STU01352,S002,2023SU,44,Tutoring related to C031
U0004320,STU01353,S003,2025FA,48,Transfer planning
U0004321,STU01353,S001,2026SP,32,Academic planning
U0004322,STU01353,S001,2026SP,37,Academic planning
U0004323,STU01353,S002,2026SP,34,Tutoring related to C006
U0004324,STU01354,S001,2023FA,59,Academic planning
U0004325,STU01354,S001,2023FA,43,Academic planning
U0004326,STU01354,S003,2023FA,30,Transfer planning
U0004327,STU01354,S002,2024SP,40,Tutoring related to C005
U0004328,STU01355,S001,2025SP,45,Academic planning
U0004329,STU01355,S002,2025SU,60,Tutoring related to C005
U0004330,STU01355,S002,2025FA,81,Tutoring related to C007
U0004331,STU01356,S003,2024FA,31,Transfer planning
U0004332,STU01356,S001,2025SP,28,Academic planning
U0004333,STU01357,S005,2025SP,42,Emergency aid consultation
U0004334,STU01358,S001,2025FA,46,Academic planning
U0004335,STU01358,S001,2025FA,25,Academic planning
U0004336,STU01358,S002,2026SP,60,Tutoring related to C006
U0004337,STU01359,S002,2024SP,34,Tutoring related to C006
U0004338,STU01359,S001,2024FA,22,Academic planning
U0004339,STU01359,S001,2024FA,56,Academic planning
U0004340,STU01360,S001,2024SP,38,Academic planning
U0004341,STU01360,S001,2024SP,57,Academic planning
U0004342,STU01360,S001,2024SP,52,Academic planning
U0004343,STU01360,S001,2024SU,41,Academic planning
U0004344,STU01360,S001,2024SU,35,Academic planning
U0004345,STU01360,S001,2024FA,21,Academic planning
U0004346,STU01360,S002,2024FA,48,Tutoring related to C027
U0004347,STU01361,S001,2024FA,21,Academic planning
U0004348,STU01361,S002,2026SP,90,Tutoring related to C024
U0004349,STU01362,S001,2024FA,55,Academic planning
U0004350,STU01362,S001,2024FA,30,Academic planning
U0004351,STU01362,S001,2024FA,50,Academic planning
U0004352,STU01362,S001,2024FA,22,Academic planning
U0004353,STU01362,S003,2025SP,49,Transfer planning
U0004354,STU01362,S002,2025FA,46,Tutoring related to C019
U0004355,STU01362,S002,2025FA,70,Tutoring related to C007
U0004356,STU01364,S001,2024SP,37,Academic planning
U0004357,STU01364,S002,2024SP,49,Tutoring related to C006
U0004358,STU01364,S002,2025SP,50,Tutoring related to C024
U0004359,STU01364,S001,2025FA,45,Academic planning
U0004360,STU01364,S001,2025FA,24,Academic planning
U0004361,STU01365,S003,2024FA,53,Transfer planning
U0004362,STU01365,S001,2025SP,26,Academic planning
U0004363,STU01365,S002,2025FA,38,Tutoring related to C019
U0004364,STU01365,S002,2025FA,72,Tutoring related to C029
U0004365,STU01365,S001,2026SP,39,Academic planning
U0004366,STU01365,S001,2026SP,59,Academic planning
U0004367,STU01365,S002,2026SP,30,Tutoring related to C030
U0004368,STU01366,S001,2023SP,42,Academic planning
U0004369,STU01366,S002,2023FA,75,Tutoring related to C019
U0004370,STU01367,S002,2025FA,56,Tutoring related to C005
U0004371,STU01368,S002,2025SP,61,Tutoring related to C005
U0004372,STU01369,S002,2025FA,54,Tutoring related to C005
U0004373,STU01369,S001,2026SP,40,Academic planning
U0004374,STU01370,S001,2025SP,29,Academic planning
U0004375,STU01370,S002,2025SP,40,Tutoring related to C006
U0004376,STU01370,S001,2026SP,59,Academic planning
U0004377,STU01370,S001,2026SP,27,Academic planning
U0004378,STU01370,S001,2026SP,42,Academic planning
U0004379,STU01370,S003,2026SP,59,Transfer planning
U0004380,STU01371,S001,2026SP,37,Academic planning
U0004381,STU01371,S002,2026SP,82,Tutoring related to C006
U0004382,STU01372,S001,2026SP,40,Academic planning
U0004383,STU01373,S001,2024SP,38,Academic planning
U0004384,STU01373,S001,2025SP,41,Academic planning
U0004385,STU01373,S002,2026SP,37,Tutoring related to C006
U0004386,STU01374,S001,2024FA,58,Academic planning
U0004387,STU01375,S001,2024SP,27,Academic planning
U0004388,STU01375,S002,2024SP,73,Tutoring related to C019
U0004389,STU01375,S001,2024FA,57,Academic planning
U0004390,STU01375,S001,2024FA,49,Academic planning
U0004391,STU01376,S002,2026SP,64,Tutoring related to C005
U0004392,STU01377,S001,2025FA,32,Academic planning
U0004393,STU01377,S001,2025FA,28,Academic planning
U0004394,STU01377,S002,2025FA,43,Tutoring related to C005
U0004395,STU01378,S002,2023SP,58,Tutoring related to C005
U0004396,STU01378,S001,2023FA,49,Academic planning
U0004397,STU01378,S001,2024SP,37,Academic planning
U0004398,STU01378,S002,2024SP,48,Tutoring related to C006
U0004399,STU01379,S001,2025SP,40,Academic planning
U0004400,STU01379,S001,2025SP,57,Academic planning
U0004401,STU01379,S001,2025SP,37,Academic planning
U0004402,STU01379,S001,2025FA,46,Academic planning
U0004403,STU01379,S001,2025FA,59,Academic planning
U0004404,STU01379,S001,2025FA,46,Academic planning
U0004405,STU01379,S002,2025FA,72,Tutoring related to C006
U0004406,STU01380,S001,2023FA,28,Academic planning
U0004407,STU01380,S003,2023FA,32,Transfer planning
U0004408,STU01380,S002,2023FA,57,Tutoring related to C005
U0004409,STU01380,S003,2024FA,27,Transfer planning
U0004410,STU01381,S001,2026SP,40,Academic planning
U0004411,STU01382,S001,2023FA,50,Academic planning
U0004412,STU01382,S005,2023FA,16,Emergency aid consultation
U0004413,STU01382,S001,2024SP,45,Academic planning
U0004414,STU01382,S002,2024SP,72,Tutoring related to C006
U0004415,STU01383,S001,2024FA,22,Academic planning
U0004416,STU01383,S001,2024FA,53,Academic planning
U0004417,STU01383,S001,2025SP,29,Academic planning
U0004418,STU01383,S003,2025FA,41,Transfer planning
U0004419,STU01384,S001,2023FA,58,Academic planning
U0004420,STU01385,S001,2023SP,47,Academic planning
U0004421,STU01385,S002,2025SP,79,Tutoring related to C029
U0004422,STU01385,S001,2026SP,56,Academic planning
U0004423,STU01385,S001,2026SP,36,Academic planning
U0004424,STU01385,S003,2026SP,37,Transfer planning
U0004425,STU01386,S002,2023FA,75,Tutoring related to C005
U0004426,STU01386,S001,2024SP,50,Academic planning
U0004427,STU01386,S001,2024FA,42,Academic planning
U0004428,STU01386,S001,2024FA,32,Academic planning
U0004429,STU01386,S003,2025SP,55,Transfer planning
U0004430,STU01387,S002,2025SP,34,Tutoring related to C006
U0004431,STU01388,S003,2022FA,27,Transfer planning
U0004432,STU01388,S001,2023FA,27,Academic planning
U0004433,STU01388,S002,2024SP,38,Tutoring related to C020
U0004434,STU01391,S001,2023SP,46,Academic planning
U0004435,STU01392,S001,2022FA,21,Academic planning
U0004436,STU01392,S001,2022FA,33,Academic planning
U0004437,STU01392,S002,2023SP,38,Tutoring related to C006
U0004438,STU01392,S001,2023FA,48,Academic planning
U0004439,STU01392,S001,2023FA,54,Academic planning
U0004440,STU01392,S001,2023FA,26,Academic planning
U0004441,STU01392,S005,2023FA,39,Emergency aid consultation
U0004442,STU01392,S002,2023FA,87,Tutoring related to C017
U0004443,STU01392,S003,2024SP,32,Transfer planning
U0004444,STU01392,S005,2024SP,39,Emergency aid consultation
U0004445,STU01393,S002,2024FA,64,Tutoring related to C005
U0004446,STU01393,S001,2026SP,52,Academic planning
U0004447,STU01394,S001,2025FA,49,Academic planning
U0004448,STU01394,S002,2025FA,71,Tutoring related to C005
U0004449,STU01395,S001,2023SP,60,Academic planning
U0004450,STU01395,S001,2023SP,33,Academic planning
U0004451,STU01395,S001,2023FA,47,Academic planning
U0004452,STU01395,S002,2023FA,32,Tutoring related to C005
U0004453,STU01395,S001,2024SP,23,Academic planning
U0004454,STU01395,S002,2024SP,35,Tutoring related to C006
U0004455,STU01395,S001,2024SU,57,Academic planning
U0004456,STU01396,S001,2025FA,44,Academic planning
U0004457,STU01396,S001,2026SP,46,Academic planning
U0004458,STU01396,S003,2026SP,36,Transfer planning
U0004459,STU01396,S002,2026SP,83,Tutoring related to C005
U0004460,STU01396,S002,2026SP,88,Tutoring related to C006
U0004461,STU01397,S001,2023SP,45,Academic planning
U0004462,STU01397,S003,2023SP,26,Transfer planning
U0004463,STU01398,S001,2024FA,28,Academic planning
U0004464,STU01398,S002,2025FA,74,Tutoring related to C026
U0004465,STU01400,S002,2025FA,53,Tutoring related to C005
U0004466,STU01400,S001,2026SP,36,Academic planning
U0004467,STU01400,S001,2026SP,48,Academic planning
U0004468,STU01401,S001,2025FA,30,Academic planning
U0004469,STU01401,S002,2025FA,69,Tutoring related to C005
U0004470,STU01402,S001,2023SP,41,Academic planning
U0004471,STU01402,S001,2023SP,42,Academic planning
U0004472,STU01402,S002,2023SP,68,Tutoring related to C005
U0004473,STU01402,S001,2023FA,25,Academic planning
U0004474,STU01402,S001,2023FA,46,Academic planning
U0004475,STU01402,S003,2023FA,25,Transfer planning
U0004476,STU01402,S005,2023FA,33,Emergency aid consultation
U0004477,STU01402,S003,2024FA,52,Transfer planning
U0004478,STU01403,S001,2024FA,28,Academic planning
U0004479,STU01403,S002,2024FA,35,Tutoring related to C019
U0004480,STU01404,S002,2023SP,59,Tutoring related to C005
U0004481,STU01404,S001,2024SP,21,Academic planning
U0004482,STU01405,S001,2026SP,43,Academic planning
U0004483,STU01407,S003,2025SP,39,Transfer planning
U0004484,STU01407,S002,2025SP,40,Tutoring related to C008
U0004485,STU01409,S001,2025FA,47,Academic planning
U0004486,STU01409,S002,2025FA,87,Tutoring related to C005
U0004487,STU01410,S001,2024FA,57,Academic planning
U0004488,STU01410,S003,2025FA,35,Transfer planning
U0004489,STU01410,S003,2026SP,27,Transfer planning
U0004490,STU01411,S001,2025SP,42,Academic planning
U0004491,STU01411,S001,2025SU,49,Academic planning
U0004492,STU01411,S002,2025SU,38,Tutoring related to C006
U0004493,STU01412,S001,2024FA,54,Academic planning
U0004494,STU01412,S001,2024FA,51,Academic planning
U0004495,STU01413,S001,2023FA,26,Academic planning
U0004496,STU01413,S001,2023FA,28,Academic planning
U0004497,STU01413,S002,2024SP,82,Tutoring related to C018
U0004498,STU01414,S001,2026SP,28,Academic planning
U0004499,STU01414,S001,2026SP,45,Academic planning
U0004500,STU01415,S001,2026SP,58,Academic planning
U0004501,STU01415,S001,2026SP,20,Academic planning
U0004502,STU01415,S002,2026SP,76,Tutoring related to C006
U0004503,STU01415,S002,2026SP,88,Tutoring related to C018
U0004504,STU01417,S002,2024FA,88,Tutoring related to C006
U0004505,STU01418,S002,2025SP,87,Tutoring related to C024
U0004506,STU01418,S001,2026SP,42,Academic planning
U0004507,STU01420,S002,2023FA,48,Tutoring related to C005
U0004508,STU01420,S001,2024SP,54,Academic planning
U0004509,STU01420,S002,2024SU,52,Tutoring related to C006
U0004510,STU01420,S003,2024FA,54,Transfer planning
U0004511,STU01421,S001,2024SP,24,Academic planning
U0004512,STU01421,S001,2024FA,21,Academic planning
U0004513,STU01421,S001,2024FA,42,Academic planning
U0004514,STU01421,S002,2025SP,62,Tutoring related to C026
U0004515,STU01421,S001,2025FA,60,Academic planning
U0004516,STU01421,S002,2025FA,50,Tutoring related to C025
U0004517,STU01422,S001,2025SP,35,Academic planning
U0004518,STU01422,S001,2025SP,35,Academic planning
U0004519,STU01422,S002,2025FA,48,Tutoring related to C019
U0004520,STU01422,S001,2026SP,54,Academic planning
U0004521,STU01422,S001,2026SP,45,Academic planning
U0004522,STU01423,S002,2024SU,83,Tutoring related to C006
